100000	20	0	0.5	0	1	0
100000	40	0	0.5	0	1	0
100000	60	0	0.5	0	1	0
100000	80	0	0.5	0	1	0
100000	100	0	0.5	0	1	0
100000	20	0	0.3	0	1	0
100000	40	0	0.3	0	1	0
100000	60	0	0.3	0	1	0
100000	80	0	0.3	0	1	0
100000	100	0	0.3	0	1	0
100000	20	0	0.8	0	1	0
100000	40	0	0.8	0	1	0
100000	60	0	0.8	0	1	0
100000	80	0	0.8	0	1	0
100000	100	0	0.8	0	1	0
100000	100	0.4	0.2	0.1	1	2

