20	0.5	100000
40	0.5	100000
60	0.5	100000
80	0.5	100000
100	0.5	100000
20	0.3	100000
40	0.3	100000
60	0.3	100000
80	0.3	100000
100	0.3	100000
20	0.8	100000
40	0.8	100000
60	0.8	100000
80	0.8	100000
100	0.8	100000
