 #N=          20 PR=  0.500000000     L=      100000
          -2   9.95000005E-02
          -1   0.00000000    
           0  0.101360001    
           1   0.00000000    
           2   9.94400010E-02
           3   0.00000000    
           4   8.90799984E-02
           5   0.00000000    
           6   7.73900002E-02
           7   0.00000000    
           8   6.19000010E-02
           9   0.00000000    
          10   4.41000015E-02
          11   0.00000000    
          12   3.14799994E-02
          13   0.00000000    
          14   2.00599991E-02
          15   0.00000000    
          16   1.23399999E-02
          17   0.00000000    
          18   7.29000010E-03
          19   0.00000000    
          20   3.77000007E-03
          21   0.00000000    
          22   1.73999998E-03
          23   0.00000000    
          24   9.10000002E-04
          25   0.00000000    
          26   3.19999992E-04
          27   0.00000000    
          28   1.69999999E-04
          29   0.00000000    
          30   2.99999992E-05
          31   0.00000000    
          32   0.00000000    
          33   0.00000000    
          34   9.99999975E-06
          35   0.00000000    
          36   0.00000000    
          37   0.00000000    
          38   0.00000000    
          39   0.00000000    
          40   0.00000000    
          41   0.00000000    
          42   0.00000000    
          43   0.00000000    
          44   0.00000000    
          45   0.00000000    
          46   0.00000000    
          47   0.00000000    
          48   0.00000000    
          49   0.00000000    
          50   0.00000000    
          51   0.00000000    
          52   0.00000000    
          53   0.00000000    
          54   0.00000000    
          55   0.00000000    
          56   0.00000000    
          57   0.00000000    
          58   0.00000000    
          59   0.00000000    
          60   0.00000000    

 #Mittelwert =    1.96200497E-02
 #Varianz =    60.0742264    
 #N=          80 PR=  0.500000000     L=      100000
         -80   0.00000000    
         -79   0.00000000    
         -78   0.00000000    
         -77   0.00000000    
         -76   0.00000000    
         -75   0.00000000    
         -74   0.00000000    
         -73   0.00000000    
         -72   0.00000000    
         -71   0.00000000    
         -70   0.00000000    
         -69   0.00000000    
         -68   0.00000000    
         -67   0.00000000    
         -66   0.00000000    
         -65   0.00000000    
         -64   0.00000000    
         -63   0.00000000    
         -62   0.00000000    
         -61   0.00000000    
         -60   0.00000000    
         -59   0.00000000    
         -58   0.00000000    
         -57   0.00000000    
         -56   0.00000000    
         -55   0.00000000    
         -54   0.00000000    
         -53   0.00000000    
         -52   0.00000000    
         -51   0.00000000    
         -50   0.00000000    
         -49   0.00000000    
         -48   0.00000000    
         -47   0.00000000    
         -46   0.00000000    
         -45   0.00000000    
         -44   0.00000000    
         -43   0.00000000    
         -42   0.00000000    
         -41   0.00000000    
         -40   0.00000000    
         -39   0.00000000    
         -38   2.99999992E-05
         -37   0.00000000    
         -36   9.99999975E-06
         -35   0.00000000    
         -34   5.99999985E-05
         -33   0.00000000    
         -32   1.40000004E-04
         -31   0.00000000    
         -30   2.89999996E-04
         -29   0.00000000    
         -28   5.49999997E-04
         -27   0.00000000    
         -26   1.30000000E-03
         -25   0.00000000    
         -24   2.25999998E-03
         -23   0.00000000    
         -22   4.43000020E-03
         -21   0.00000000    
         -20   7.41000008E-03
         -19   0.00000000    
         -18   1.19500002E-02
         -17   0.00000000    
         -16   1.84199996E-02
         -15   0.00000000    
         -14   2.62700003E-02
         -13   0.00000000    
         -12   3.63800004E-02
         -11   0.00000000    
         -10   4.83600013E-02
          -9   0.00000000    
          -8   5.88300005E-02
          -7   0.00000000    
          -6   7.08300024E-02
          -5   0.00000000    
          -4   7.94299990E-02
          -3   0.00000000    
          -2   8.69999975E-02
          -1   0.00000000    
           0   8.91299993E-02
           1   0.00000000    
           2   8.69499967E-02
           3   0.00000000    
           4   8.16600025E-02
           5   0.00000000    
           6   7.01399967E-02
           7   0.00000000    
           8   6.03200011E-02
           9   0.00000000    
          10   4.90599982E-02
          11   0.00000000    
          12   3.67799997E-02
          13   0.00000000    
          14   2.60499995E-02
          15   0.00000000    
          16   1.80500001E-02
          17   0.00000000    
          18   1.13800000E-02
          19   0.00000000    
          20   7.16000004E-03
          21   0.00000000    
          22   4.12999978E-03
          23   0.00000000    
          24   2.57000001E-03
          25   0.00000000    
          26   1.35999999E-03
          27   0.00000000    
          28   6.99999975E-04
          29   0.00000000    
          30   3.30000010E-04
          31   0.00000000    
          32   1.19999997E-04
          33   0.00000000    
          34   9.99999975E-05
          35   0.00000000    
          36   2.99999992E-05
          37   0.00000000    
          38   2.99999992E-05
          39   0.00000000    
          40   0.00000000    
          41   0.00000000    
          42   0.00000000    
          43   0.00000000    
          44   0.00000000    
          45   0.00000000    
          46   0.00000000    
          47   0.00000000    
          48   0.00000000    
          49   0.00000000    
          50   0.00000000    
          51   0.00000000    
          52   0.00000000    
          53   0.00000000    
          54   0.00000000    
          55   0.00000000    
          56   0.00000000    
          57   0.00000000    
          58   0.00000000    
          59   0.00000000    
          60   0.00000000    
          61   0.00000000    
          62   0.00000000    
          63   0.00000000    
          64   0.00000000    
          65   0.00000000    
          66   0.00000000    
          67   0.00000000    
          68   0.00000000    
          69   0.00000000    
          70   0.00000000    
          71   0.00000000    
          72   0.00000000    
          73   0.00000000    
          74   0.00000000    
          75   0.00000000    
          76   0.00000000    
          77   0.00000000    
          78   0.00000000    
          79   0.00000000    
          80   0.00000000    

 #Mittelwert =    1.33801335E-02
 #Varianz =    80.0795364    
 #N=         100 PR=  0.500000000     L=      100000
        -100   0.00000000    
         -99   0.00000000    
         -98   0.00000000    
         -97   0.00000000    
         -96   0.00000000    
         -95   0.00000000    
         -94   0.00000000    
         -93   0.00000000    
         -92   0.00000000    
         -91   0.00000000    
         -90   0.00000000    
         -89   0.00000000    
         -88   0.00000000    
         -87   0.00000000    
         -86   0.00000000    
         -85   0.00000000    
         -84   0.00000000    
         -83   0.00000000    
         -82   0.00000000    
         -81   0.00000000    
         -80   0.00000000    
         -79   0.00000000    
         -78   0.00000000    
         -77   0.00000000    
         -76   0.00000000    
         -75   0.00000000    
         -74   0.00000000    
         -73   0.00000000    
         -72   0.00000000    
         -71   0.00000000    
         -70   0.00000000    
         -69   0.00000000    
         -68   0.00000000    
         -67   0.00000000    
         -66   0.00000000    
         -65   0.00000000    
         -64   0.00000000    
         -63   0.00000000    
         -62   0.00000000    
         -61   0.00000000    
         -60   0.00000000    
         -59   0.00000000    
         -58   0.00000000    
         -57   0.00000000    
         -56   0.00000000    
         -55   0.00000000    
         -54   0.00000000    
         -53   0.00000000    
         -52   0.00000000    
         -51   0.00000000    
         -50   0.00000000    
         -49   0.00000000    
         -48   0.00000000    
         -47   0.00000000    
         -46   0.00000000    
         -45   0.00000000    
         -44   0.00000000    
         -43   0.00000000    
         -42   0.00000000    
         -41   0.00000000    
         -40   2.99999992E-05
         -39   0.00000000    
         -38   7.99999980E-05
         -37   0.00000000    
         -36   1.19999997E-04
         -35   0.00000000    
         -34   2.60000001E-04
         -33   0.00000000    
         -32   3.99999990E-04
         -31   0.00000000    
         -30   8.99999985E-04
         -29   0.00000000    
         -28   1.70999998E-03
         -27   0.00000000    
         -26   2.77999998E-03
         -25   0.00000000    
         -24   4.43999982E-03
         -23   0.00000000    
         -22   7.36000016E-03
         -21   0.00000000    
         -20   1.08899996E-02
         -19   0.00000000    
         -18   1.57399997E-02
         -17   0.00000000    
         -16   2.12600008E-02
         -15   0.00000000    
         -14   3.04899998E-02
         -13   0.00000000    
         -12   3.97499986E-02
         -11   0.00000000    
         -10   4.87000011E-02
          -9   0.00000000    
          -8   5.91600016E-02
          -7   0.00000000    
          -6   6.67300001E-02
          -5   0.00000000    
          -4   7.29700029E-02
          -3   0.00000000    
          -2   7.81499967E-02
          -1   0.00000000    
           0   7.95800015E-02
           1   0.00000000    
           2   7.74900019E-02
           3   0.00000000    
           4   7.42499977E-02
           5   0.00000000    
           6   6.54100031E-02
           7   0.00000000    
           8   5.86699992E-02
           9   0.00000000    
          10   4.79700007E-02
          11   0.00000000    
          12   3.89599986E-02
          13   0.00000000    
          14   2.95400005E-02
          15   0.00000000    
          16   2.25399993E-02
          17   0.00000000    
          18   1.49800004E-02
          19   0.00000000    
          20   1.07600000E-02
          21   0.00000000    
          22   7.23000010E-03
          23   0.00000000    
          24   4.50999988E-03
          25   0.00000000    
          26   2.71999999E-03
          27   0.00000000    
          28   1.44999998E-03
          29   0.00000000    
          30   9.59999976E-04
          31   0.00000000    
          32   4.90000006E-04
          33   0.00000000    
          34   2.30000005E-04
          35   0.00000000    
          36   1.80000003E-04
          37   0.00000000    
          38   7.00000019E-05
          39   0.00000000    
          40   7.99999980E-05
          41   0.00000000    
          42   9.99999975E-06
          43   0.00000000    
          44   0.00000000    
          45   0.00000000    
          46   0.00000000    
          47   0.00000000    
          48   0.00000000    
          49   0.00000000    
          50   0.00000000    
          51   0.00000000    
          52   0.00000000    
          53   0.00000000    
          54   0.00000000    
          55   0.00000000    
          56   0.00000000    
          57   0.00000000    
          58   0.00000000    
          59   0.00000000    
          60   0.00000000    
          61   0.00000000    
          62   0.00000000    
          63   0.00000000    
          64   0.00000000    
          65   0.00000000    
          66   0.00000000    
          67   0.00000000    
          68   0.00000000    
          69   0.00000000    
          70   0.00000000    
          71   0.00000000    
          72   0.00000000    
          73   0.00000000    
          74   0.00000000    
          75   0.00000000    
          76   0.00000000    
          77   0.00000000    
          78   0.00000000    
          79   0.00000000    
          80   0.00000000    
          81   0.00000000    
          82   0.00000000    
          83   0.00000000    
          84   0.00000000    
          85   0.00000000    
          86   0.00000000    
          87   0.00000000    
          88   0.00000000    
          89   0.00000000    
          90   0.00000000    
          91   0.00000000    
          92   0.00000000    
          93   0.00000000    
          94   0.00000000    
          95   0.00000000    
          96   0.00000000    
          97   0.00000000    
          98   0.00000000    
          99   0.00000000    
         100   0.00000000    

 #Mittelwert =   -3.60802375E-02
 #Varianz =    100.231163    
 #N=          20 PR=  0.300000012     L=      100000
         -20   6.90000015E-04
         -19   0.00000000    
         -18   6.86000008E-03
         -17   0.00000000    
         -16   2.74100006E-02
         -15   0.00000000    
         -14   7.31799975E-02
         -13   0.00000000    
         -12  0.128659993    
         -11   0.00000000    
         -10  0.177760005    
          -9   0.00000000    
          -8  0.192410007    
          -7   0.00000000    
          -6  0.165209994    
          -5   0.00000000    
          -4  0.114249997    
          -3   0.00000000    
          -2   6.59099966E-02
          -1   0.00000000    
           0   3.07400003E-02
           1   0.00000000    
           2   1.18100001E-02
           3   0.00000000    
           4   3.77999991E-03
           5   0.00000000    
           6   1.04999996E-03
           7   0.00000000    
           8   2.30000005E-04
           9   0.00000000    
          10   4.99999987E-05
          11   0.00000000    
          12   0.00000000    
          13   0.00000000    
          14   0.00000000    
          15   0.00000000    
          16   0.00000000    
          17   0.00000000    
          18   0.00000000    
          19   0.00000000    
          20   0.00000000    

 #Mittelwert =   -7.99386024    
 #Varianz =    16.7788010    
 #N=          40 PR=  0.300000012     L=      100000
         -40   0.00000000    
         -39   0.00000000    
         -38   0.00000000    
         -37   0.00000000    
         -36   7.99999980E-05
         -35   0.00000000    
         -34   4.40000003E-04
         -33   0.00000000    
         -32   1.79999997E-03
         -31   0.00000000    
         -30   6.19000010E-03
         -29   0.00000000    
         -28   1.51600000E-02
         -27   0.00000000    
         -26   3.22900005E-02
         -25   0.00000000    
         -24   5.57999983E-02
         -23   0.00000000    
         -22   8.53099972E-02
         -21   0.00000000    
         -20  0.112279996    
         -19   0.00000000    
         -18  0.131219998    
         -17   0.00000000    
         -16  0.134979993    
         -15   0.00000000    
         -14  0.127020001    
         -13   0.00000000    
         -12  0.105499998    
         -11   0.00000000    
         -10   7.79300034E-02
          -9   0.00000000    
          -8   5.13500012E-02
          -7   0.00000000    
          -6   3.08599994E-02
          -5   0.00000000    
          -4   1.74000002E-02
          -3   0.00000000    
          -2   8.41999985E-03
          -1   0.00000000    
           0   3.83999990E-03
           1   0.00000000    
           2   1.30000000E-03
           3   0.00000000    
           4   5.39999979E-04
           5   0.00000000    
           6   1.99999995E-04
           7   0.00000000    
           8   7.99999980E-05
           9   0.00000000    
          10   9.99999975E-06
          11   0.00000000    
          12   0.00000000    
          13   0.00000000    
          14   0.00000000    
          15   0.00000000    
          16   0.00000000    
          17   0.00000000    
          18   0.00000000    
          19   0.00000000    
          20   0.00000000    
          21   0.00000000    
          22   0.00000000    
          23   0.00000000    
          24   0.00000000    
          25   0.00000000    
          26   0.00000000    
          27   0.00000000    
          28   0.00000000    
          29   0.00000000    
          30   0.00000000    
          31   0.00000000    
          32   0.00000000    
          33   0.00000000    
          34   0.00000000    
          35   0.00000000    
          36   0.00000000    
          37   0.00000000    
          38   0.00000000    
          39   0.00000000    
          40   0.00000000    

 #Mittelwert =   -16.0077000    
 #Varianz =    33.5240593    
 #N=          60 PR=  0.300000012     L=      100000
         -60   0.00000000    
         -59   0.00000000    
         -58   0.00000000    
         -57   0.00000000    
         -56   0.00000000    
         -55   0.00000000    
         -54   9.99999975E-06
         -53   0.00000000    
         -52   9.99999975E-06
         -51   0.00000000    
         -50   2.99999992E-05
         -49   0.00000000    
         -48   1.10000001E-04
         -47   0.00000000    
         -46   4.19999997E-04
         -45   0.00000000    
         -44   1.50000001E-03
         -43   0.00000000    
         -42   3.23999999E-03
         -41   0.00000000    
         -40   8.70000012E-03
         -39   0.00000000    
         -38   1.52300000E-02
         -37   0.00000000    
         -36   2.67099999E-02
         -35   0.00000000    
         -34   4.29200009E-02
         -33   0.00000000    
         -32   6.31600022E-02
         -31   0.00000000    
         -30   8.15099999E-02
         -29   0.00000000    
         -28   9.88800004E-02
         -27   0.00000000    
         -26  0.108750001    
         -25   0.00000000    
         -24  0.111869998    
         -23   0.00000000    
         -22  0.106899999    
         -21   0.00000000    
         -20   9.13499966E-02
         -19   0.00000000    
         -18   7.63799995E-02
         -17   0.00000000    
         -16   5.92699982E-02
         -15   0.00000000    
         -14   3.98599990E-02
         -13   0.00000000    
         -12   2.73599997E-02
         -11   0.00000000    
         -10   1.61700007E-02
          -9   0.00000000    
          -8   9.15999990E-03
          -7   0.00000000    
          -6   5.23999985E-03
          -5   0.00000000    
          -4   2.88000004E-03
          -3   0.00000000    
          -2   1.27999997E-03
          -1   0.00000000    
           0   6.50000002E-04
           1   0.00000000    
           2   2.50000012E-04
           3   0.00000000    
           4   1.19999997E-04
           5   0.00000000    
           6   7.00000019E-05
           7   0.00000000    
           8   9.99999975E-06
           9   0.00000000    
          10   0.00000000    
          11   0.00000000    
          12   0.00000000    
          13   0.00000000    
          14   0.00000000    
          15   0.00000000    
          16   0.00000000    
          17   0.00000000    
          18   0.00000000    
          19   0.00000000    
          20   0.00000000    
          21   0.00000000    
          22   0.00000000    
          23   0.00000000    
          24   0.00000000    
          25   0.00000000    
          26   0.00000000    
          27   0.00000000    
          28   0.00000000    
          29   0.00000000    
          30   0.00000000    
          31   0.00000000    
          32   0.00000000    
          33   0.00000000    
          34   0.00000000    
          35   0.00000000    
          36   0.00000000    
          37   0.00000000    
          38   0.00000000    
          39   0.00000000    
          40   0.00000000    
          41   0.00000000    
          42   0.00000000    
          43   0.00000000    
          44   0.00000000    
          45   0.00000000    
          46   0.00000000    
          47   0.00000000    
          48   0.00000000    
          49   0.00000000    
          50   0.00000000    
          51   0.00000000    
          52   0.00000000    
          53   0.00000000    
          54   0.00000000    
          55   0.00000000    
          56   0.00000000    
          57   0.00000000    
          58   0.00000000    
          59   0.00000000    
          60   0.00000000    

 #Mittelwert =   -23.9916000    
 #Varianz =    50.3499260    
 #N=          80 PR=  0.300000012     L=      100000
         -80   0.00000000    
         -79   0.00000000    
         -78   0.00000000    
         -77   0.00000000    
         -76   0.00000000    
         -75   0.00000000    
         -74   0.00000000    
         -73   0.00000000    
         -72   0.00000000    
         -71   0.00000000    
         -70   0.00000000    
         -69   0.00000000    
         -68   0.00000000    
         -67   0.00000000    
         -66   0.00000000    
         -65   0.00000000    
         -64   0.00000000    
         -63   0.00000000    
         -62   3.99999990E-05
         -61   0.00000000    
         -60   1.40000004E-04
         -59   0.00000000    
         -58   4.90000006E-04
         -57   0.00000000    
         -56   9.50000016E-04
         -55   0.00000000    
         -54   2.09000008E-03
         -53   0.00000000    
         -52   4.18000016E-03
         -51   0.00000000    
         -50   7.81999994E-03
         -49   0.00000000    
         -48   1.39699997E-02
         -47   0.00000000    
         -46   2.26600002E-02
         -45   0.00000000    
         -44   3.48099992E-02
         -43   0.00000000    
         -42   4.81700003E-02
         -41   0.00000000    
         -40   6.14099987E-02
         -39   0.00000000    
         -38   7.62199983E-02
         -37   0.00000000    
         -36   8.86299983E-02
         -35   0.00000000    
         -34   9.53200012E-02
         -33   0.00000000    
         -32   9.68900025E-02
         -31   0.00000000    
         -30   9.30299982E-02
         -29   0.00000000    
         -28   8.56399983E-02
         -27   0.00000000    
         -26   7.25599974E-02
         -25   0.00000000    
         -24   6.02199994E-02
         -23   0.00000000    
         -22   4.33200002E-02
         -21   0.00000000    
         -20   3.28299999E-02
         -19   0.00000000    
         -18   2.23999992E-02
         -17   0.00000000    
         -16   1.49200000E-02
         -15   0.00000000    
         -14   9.37000010E-03
         -13   0.00000000    
         -12   5.53000020E-03
         -11   0.00000000    
         -10   3.21000000E-03
          -9   0.00000000    
          -8   1.55000004E-03
          -7   0.00000000    
          -6   8.69999989E-04
          -5   0.00000000    
          -4   3.60000005E-04
          -3   0.00000000    
          -2   2.39999994E-04
          -1   0.00000000    
           0   7.00000019E-05
           1   0.00000000    
           2   4.99999987E-05
           3   0.00000000    
           4   2.99999992E-05
           5   0.00000000    
           6   0.00000000    
           7   0.00000000    
           8   0.00000000    
           9   0.00000000    
          10   9.99999975E-06
          11   0.00000000    
          12   0.00000000    
          13   0.00000000    
          14   0.00000000    
          15   0.00000000    
          16   0.00000000    
          17   0.00000000    
          18   0.00000000    
          19   0.00000000    
          20   0.00000000    
          21   0.00000000    
          22   0.00000000    
          23   0.00000000    
          24   0.00000000    
          25   0.00000000    
          26   0.00000000    
          27   0.00000000    
          28   0.00000000    
          29   0.00000000    
          30   0.00000000    
          31   0.00000000    
          32   0.00000000    
          33   0.00000000    
          34   0.00000000    
          35   0.00000000    
          36   0.00000000    
          37   0.00000000    
          38   0.00000000    
          39   0.00000000    
          40   0.00000000    
          41   0.00000000    
          42   0.00000000    
          43   0.00000000    
          44   0.00000000    
          45   0.00000000    
          46   0.00000000    
          47   0.00000000    
          48   0.00000000    
          49   0.00000000    
          50   0.00000000    
          51   0.00000000    
          52   0.00000000    
          53   0.00000000    
          54   0.00000000    
          55   0.00000000    
          56   0.00000000    
          57   0.00000000    
          58   0.00000000    
          59   0.00000000    
          60   0.00000000    
          61   0.00000000    
          62   0.00000000    
          63   0.00000000    
          64   0.00000000    
          65   0.00000000    
          66   0.00000000    
          67   0.00000000    
          68   0.00000000    
          69   0.00000000    
          70   0.00000000    
          71   0.00000000    
          72   0.00000000    
          73   0.00000000    
          74   0.00000000    
          75   0.00000000    
          76   0.00000000    
          77   0.00000000    
          78   0.00000000    
          79   0.00000000    
          80   0.00000000    

 #Mittelwert =   -31.9872990    
 #Varianz =    67.0068359    
 #N=         100 PR=  0.300000012     L=      100000
        -100   0.00000000    
         -99   0.00000000    
         -98   0.00000000    
         -97   0.00000000    
         -96   0.00000000    
         -95   0.00000000    
         -94   0.00000000    
         -93   0.00000000    
         -92   0.00000000    
         -91   0.00000000    
         -90   0.00000000    
         -89   0.00000000    
         -88   0.00000000    
         -87   0.00000000    
         -86   0.00000000    
         -85   0.00000000    
         -84   0.00000000    
         -83   0.00000000    
         -82   0.00000000    
         -81   0.00000000    
         -80   0.00000000    
         -79   0.00000000    
         -78   9.99999975E-06
         -77   0.00000000    
         -76   4.99999987E-05
         -75   0.00000000    
         -74   7.99999980E-05
         -73   0.00000000    
         -72   1.19999997E-04
         -71   0.00000000    
         -70   2.80000007E-04
         -69   0.00000000    
         -68   5.20000001E-04
         -67   0.00000000    
         -66   1.32000004E-03
         -65   0.00000000    
         -64   2.24000006E-03
         -63   0.00000000    
         -62   4.31999983E-03
         -61   0.00000000    
         -60   7.67000020E-03
         -59   0.00000000    
         -58   1.31999999E-02
         -57   0.00000000    
         -56   1.89699996E-02
         -55   0.00000000    
         -54   2.78800000E-02
         -53   0.00000000    
         -52   3.81600000E-02
         -51   0.00000000    
         -50   4.98199984E-02
         -49   0.00000000    
         -48   5.99900000E-02
         -47   0.00000000    
         -46   7.09000006E-02
         -45   0.00000000    
         -44   7.90000036E-02
         -43   0.00000000    
         -42   8.52499977E-02
         -41   0.00000000    
         -40   8.68399963E-02
         -39   0.00000000    
         -38   8.33500028E-02
         -37   0.00000000    
         -36   7.71100000E-02
         -35   0.00000000    
         -34   7.09500015E-02
         -33   0.00000000    
         -32   5.73499985E-02
         -31   0.00000000    
         -30   4.68100011E-02
         -29   0.00000000    
         -28   3.76299992E-02
         -27   0.00000000    
         -26   2.61599999E-02
         -25   0.00000000    
         -24   1.90600008E-02
         -23   0.00000000    
         -22   1.32600004E-02
         -21   0.00000000    
         -20   9.01000015E-03
         -19   0.00000000    
         -18   5.37999999E-03
         -17   0.00000000    
         -16   3.46000004E-03
         -15   0.00000000    
         -14   1.73000002E-03
         -13   0.00000000    
         -12   1.01999997E-03
         -11   0.00000000    
         -10   4.79999988E-04
          -9   0.00000000    
          -8   3.90000001E-04
          -7   0.00000000    
          -6   9.00000014E-05
          -5   0.00000000    
          -4   7.99999980E-05
          -3   0.00000000    
          -2   1.99999995E-05
          -1   0.00000000    
           0   1.99999995E-05
           1   0.00000000    
           2   9.99999975E-06
           3   0.00000000    
           4   9.99999975E-06
           5   0.00000000    
           6   0.00000000    
           7   0.00000000    
           8   0.00000000    
           9   0.00000000    
          10   0.00000000    
          11   0.00000000    
          12   0.00000000    
          13   0.00000000    
          14   0.00000000    
          15   0.00000000    
          16   0.00000000    
          17   0.00000000    
          18   0.00000000    
          19   0.00000000    
          20   0.00000000    
          21   0.00000000    
          22   0.00000000    
          23   0.00000000    
          24   0.00000000    
          25   0.00000000    
          26   0.00000000    
          27   0.00000000    
          28   0.00000000    
          29   0.00000000    
          30   0.00000000    
          31   0.00000000    
          32   0.00000000    
          33   0.00000000    
          34   0.00000000    
          35   0.00000000    
          36   0.00000000    
          37   0.00000000    
          38   0.00000000    
          39   0.00000000    
          40   0.00000000    
          41   0.00000000    
          42   0.00000000    
          43   0.00000000    
          44   0.00000000    
          45   0.00000000    
          46   0.00000000    
          47   0.00000000    
          48   0.00000000    
          49   0.00000000    
          50   0.00000000    
          51   0.00000000    
          52   0.00000000    
          53   0.00000000    
          54   0.00000000    
          55   0.00000000    
          56   0.00000000    
          57   0.00000000    
          58   0.00000000    
          59   0.00000000    
          60   0.00000000    
          61   0.00000000    
          62   0.00000000    
          63   0.00000000    
          64   0.00000000    
          65   0.00000000    
          66   0.00000000    
          67   0.00000000    
          68   0.00000000    
          69   0.00000000    
          70   0.00000000    
          71   0.00000000    
          72   0.00000000    
          73   0.00000000    
          74   0.00000000    
          75   0.00000000    
          76   0.00000000    
          77   0.00000000    
          78   0.00000000    
          79   0.00000000    
          80   0.00000000    
          81   0.00000000    
          82   0.00000000    
          83   0.00000000    
          84   0.00000000    
          85   0.00000000    
          86   0.00000000    
          87   0.00000000    
          88   0.00000000    
          89   0.00000000    
          90   0.00000000    
          91   0.00000000    
          92   0.00000000    
          93   0.00000000    
          94   0.00000000    
          95   0.00000000    
          96   0.00000000    
          97   0.00000000    
          98   0.00000000    
          99   0.00000000    
         100   0.00000000    

 #Mittelwert =   -39.9680405    
 #Varianz =    84.8675385    
 #N=          20 PR=  0.800000012     L=      100000
         -20   0.00000000    
         -19   0.00000000    
         -18   0.00000000    
         -17   0.00000000    
         -16   0.00000000    
         -15   0.00000000    
         -14   0.00000000    
         -13   0.00000000    
         -12   0.00000000    
